mean,median,max,min,var,std,q1,q3
12663.20123913801,13613.0,78110.0,1.0,74662840.4454801,8640.76619551068,4803.0,17994.0
0.8526029262264754,1.0,1.0,0.0,0.12567128927641322,0.3545014658311207,1.0,1.0
1.8131342522244853,2.0,3.0,0.0,1.0203808201365645,1.0101390103033168,1.0,3.0
15195.797098559877,298.0,1429189571.0,10.0,13128943955997.936,3623388.463303091,68.0,1360.0
25617739.702535033,998388.5,14487749126.0,0.0,1.993552438267532e+16,141193216.48958677,43840.0,8675207.75
6827908.366071974,69958.0,12090139811.0,0.0,7563716205687063.0,86969628.06455517,10692.0,345439.0
