cluster1,cluster2,mean1,var1,mean2,var2,anova_pvalue,ttest_pvalue
0.0,1.0,0.31744159163207103,0.004835566364872923,0.5343149966553327,0.0014709643615044698,0.0,0.0
0.0,2.0,0.31744159163207103,0.004835566364872923,0.1430119896423746,0.014419176639096842,1.741100790696876e-261,1.7411007906972246e-261
0.0,3.0,0.31744159163207103,0.004835566364872923,0.46446954442245125,0.0020494054185706463,0.0,0.0
1.0,2.0,0.5343149966553327,0.0014709643615044698,0.1430119896423746,0.014419176639096842,0.0,0.0
1.0,3.0,0.5343149966553327,0.0014709643615044698,0.46446954442245125,0.0020494054185706463,0.0,0.0
2.0,3.0,0.1430119896423746,0.014419176639096842,0.46446954442245125,0.0020494054185706463,0.0,0.0
